player_id,player_name,team_id,team_name,age_hit,gamesPlayed_hit,groundOuts_hit,airOuts_hit,runs_hit,doubles_hit,triples_hit,homeRuns_hit,strikeOuts_hit,baseOnBalls_hit,intentionalWalks_hit,hits_hit,hitByPitch_hit,avg_hit,atBats_hit,obp_hit,slg_hit,ops_hit,caughtStealing_hit,stolenBases_hit,stolenBasePercentage_hit,caughtStealingPercentage_hit,groundIntoDoublePlay_hit,numberOfPitches_hit,plateAppearances,totalBases_hit,rbi,leftOnBase,sacBunts_hit,sacFlies_hit,babip,groundOutsToAirouts_hit,catchersInterference_hit,atBatsPerHomeRun,age_pitch,gamesPlayed_pitch,gamesStarted,groundOuts_pitch,airOuts_pitch,runs_pitch,doubles_pitch,triples_pitch,homeRuns_pitch,strikeOuts_pitch,baseOnBalls_pitch,intentionalWalks_pitch,hits_pitch,hitByPitch_pitch,avg_pitch,atBats_pitch,obp_pitch,slg_pitch,ops_pitch,caughtStealing_pitch,stolenBases_pitch,stolenBasePercentage_pitch,caughtStealingPercentage_pitch,groundIntoDoublePlay_pitch,numberOfPitches_pitch,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases_pitch,groundOutsToAirouts_pitch,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference_pitch,sacBunts_pitch,sacFlies_pitch
669374,Keston Hiura,115,Colorado Rockies,28.0,8.0,3.0,4.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,4.0,3.0,.222,18.0,.333,.278,.611,0.0,0.0,.---,.---,0.0,75.0,21.0,5.0,1.0,5.0,0.0,0.0,.364,0.75,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669392,Samad Taylor,136,Seattle Mariners,26.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,.125,8.0,.125,.125,.250,0.0,0.0,.---,.---,0.0,23.0,9.0,1.0,0.0,7.0,1.0,0.0,.143,1.33,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669394,Jake Burger,140,Texas Rangers,29.0,103.0,73.0,109.0,43.0,15.0,1.0,16.0,93.0,12.0,0.0,84.0,5.0,.236,356.0,.269,.419,.688,1.0,1.0,.500,.500,3.0,1324.0,376.0,149.0,53.0,152.0,0.0,3.0,.272,0.67,0.0,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669397,Nick Allen,144,Atlanta Braves,26.0,135.0,100.0,101.0,32.0,11.0,0.0,0.0,99.0,31.0,0.0,82.0,3.0,.221,371.0,.284,.251,.535,7.0,8.0,.533,.467,8.0,1582.0,416.0,93.0,22.0,162.0,8.0,3.0,.298,0.99,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669398,Gage Workman,145,Chicago White Sox,25.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,.188,16.0,.235,.250,.485,0.0,1.0,1.000,.000,0.0,52.0,17.0,4.0,2.0,14.0,0.0,0.0,.333,2.00,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669432,Trevor Rogers,110,Baltimore Orioles,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,.000,2.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669438,Mason Englert,139,Tampa Bay Rays,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669449,Jake Palisch,145,Chicago White Sox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,.500,6.0,.500,.667,1.167,0.0,0.0,.---,.---,0.0,24.0,18.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.00,6.0,3.0,1.0,0.0,0.0,18.0,.750,0.0,0.0,0.0,0.0,4.0,0.50,.---,24.00,1.0,-.--,0.00,0.00,27.00,18.00,0.00,0.0,0.0,0.0,0.0,0.0
669450,Cooper Hummel,117,Houston Astros,30.0,37.0,22.0,21.0,10.0,0.0,0.0,3.0,31.0,14.0,0.0,15.0,2.0,.170,88.0,.298,.273,.571,0.0,1.0,1.000,.000,1.0,450.0,105.0,24.0,7.0,47.0,1.0,0.0,.222,1.05,0.0,29.33,30.0,1.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,.625,8.0,.667,1.125,1.792,0.0,0.0,.---,.---,0.0,17.0,36.00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.00,9.0,3.0,1.0,0.0,0.0,13.0,.760,1.0,0.0,0.0,0.0,9.0,0.50,.---,17.00,1.0,-.--,0.00,0.00,45.00,36.00,9.00,0.0,0.0,0.0,0.0,0.0
669467,Andre Pallante,138,St. Louis Cardinals,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669477,Casey Schmitt,137,San Francisco Giants,26.0,95.0,58.0,101.0,34.0,15.0,0.0,12.0,83.0,27.0,1.0,74.0,5.0,.237,312.0,.305,.401,.706,0.0,0.0,.---,.---,6.0,1330.0,348.0,125.0,40.0,149.0,1.0,3.0,.282,0.57,0.0,26.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669674,Sam Long,118,Kansas City Royals,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669701,Josh Smith,140,Texas Rangers,27.0,144.0,139.0,136.0,70.0,23.0,2.0,10.0,100.0,55.0,2.0,124.0,8.0,.251,495.0,.335,.366,.701,3.0,12.0,.800,.200,3.0,2287.0,563.0,181.0,35.0,190.0,3.0,1.0,.295,1.02,1.0,49.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669707,Jared Triolo,134,Pittsburgh Pirates,27.0,107.0,81.0,103.0,41.0,18.0,2.0,7.0,76.0,39.0,1.0,75.0,2.0,.227,331.0,.311,.356,.667,2.0,13.0,.867,.133,4.0,1454.0,376.0,118.0,24.0,136.0,3.0,1.0,.273,0.79,0.0,47.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669717,Will Wilson,114,Cleveland Guardians,26.0,34.0,15.0,19.0,7.0,4.0,0.0,0.0,34.0,7.0,0.0,15.0,1.0,.192,78.0,.267,.244,.511,0.0,2.0,1.000,.000,1.0,368.0,91.0,19.0,2.0,34.0,5.0,0.0,.341,0.79,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669720,Austin Hays,113,Cincinnati Reds,29.0,103.0,86.0,92.0,60.0,16.0,5.0,15.0,107.0,29.0,2.0,101.0,1.0,.266,380.0,.315,.453,.768,0.0,7.0,1.000,.000,9.0,1559.0,416.0,172.0,64.0,168.0,0.0,6.0,.326,0.93,0.0,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669722,Logan Davidson,108,Los Angeles Angels,27.0,19.0,10.0,5.0,3.0,2.0,0.0,1.0,22.0,3.0,0.0,7.0,0.0,.167,42.0,.222,.286,.508,0.0,0.0,.---,.---,1.0,205.0,47.0,12.0,4.0,14.0,2.0,0.0,.316,2.00,0.0,42.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669743,Alex Call,119,Los Angeles Dodgers,30.0,110.0,80.0,73.0,43.0,13.0,2.0,5.0,55.0,36.0,0.0,72.0,6.0,.267,270.0,.361,.385,.746,1.0,2.0,.667,.333,6.0,1314.0,322.0,104.0,31.0,120.0,6.0,4.0,.313,1.10,0.0,54.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669911,Michael Toglia,115,Colorado Rockies,26.0,88.0,53.0,65.0,22.0,15.0,1.0,11.0,132.0,28.0,2.0,58.0,1.0,.190,306.0,.258,.353,.611,0.0,3.0,1.000,.000,7.0,1354.0,337.0,108.0,32.0,123.0,0.0,2.0,.285,0.82,0.0,27.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670032,Nicky Lopez,112,Chicago Cubs,30.0,19.0,13.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,.042,24.0,.179,.042,.221,0.0,0.0,.---,.---,1.0,106.0,28.0,1.0,1.0,13.0,0.0,0.0,.050,2.17,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670036,Matt Festa,114,Cleveland Guardians,32.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670042,Luke Raley,136,Seattle Mariners,30.0,73.0,53.0,33.0,23.0,8.0,0.0,4.0,64.0,19.0,0.0,37.0,13.0,.202,183.0,.319,.311,.630,1.0,2.0,.667,.333,2.0,831.0,219.0,57.0,19.0,81.0,3.0,1.0,.284,1.61,0.0,45.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670092,Trenton Brooks,135,San Diego Padres,29.0,25.0,12.0,10.0,5.0,2.0,0.0,1.0,13.0,2.0,0.0,6.0,0.0,.146,41.0,.186,.268,.454,0.0,0.0,.---,.---,2.0,168.0,43.0,11.0,2.0,29.0,0.0,0.0,.185,1.20,0.0,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670097,Zack Short,117,Houston Astros,30.0,22.0,9.0,13.0,9.0,2.0,0.0,2.0,18.0,4.0,0.0,11.0,1.0,.220,50.0,.291,.380,.671,1.0,0.0,.000,1.000,0.0,252.0,56.0,19.0,7.0,18.0,1.0,0.0,.300,0.69,0.0,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670156,Miles Mastrobuoni,136,Seattle Mariners,29.0,76.0,55.0,36.0,20.0,4.0,0.0,1.0,29.0,17.0,0.0,38.0,0.0,.250,152.0,.324,.296,.620,3.0,6.0,.667,.333,2.0,669.0,175.0,45.0,12.0,65.0,5.0,1.0,.301,1.53,0.0,152.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670167,John Schreiber,118,Kansas City Royals,31.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670223,Matt Mervis,146,Miami Marlins,27.0,42.0,20.0,30.0,15.0,4.0,0.0,7.0,50.0,11.0,1.0,21.0,2.0,.175,120.0,.254,.383,.637,0.0,0.0,.---,.---,1.0,536.0,134.0,46.0,14.0,61.0,0.0,1.0,.219,0.67,0.0,17.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670224,Kameron Misner,139,Tampa Bay Rays,27.0,71.0,41.0,48.0,27.0,9.0,1.0,5.0,69.0,16.0,0.0,42.0,1.0,.213,197.0,.273,.345,.618,1.0,8.0,.889,.111,1.0,916.0,217.0,68.0,22.0,92.0,1.0,2.0,.296,0.85,0.0,39.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670231,John Rave,118,Kansas City Royals,27.0,72.0,48.0,32.0,18.0,5.0,0.0,4.0,46.0,18.0,0.0,30.0,1.0,.196,153.0,.283,.307,.590,2.0,7.0,.778,.222,1.0,749.0,175.0,47.0,14.0,68.0,2.0,1.0,.250,1.50,0.0,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670242,Matt Wallner,142,Minnesota Twins,27.0,104.0,62.0,94.0,47.0,16.0,3.0,22.0,114.0,46.0,0.0,68.0,8.0,.202,336.0,.311,.464,.775,3.0,4.0,.571,.429,3.0,1555.0,392.0,156.0,40.0,128.0,0.0,2.0,.228,0.66,0.0,15.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670276,Cal Stevenson,143,Philadelphia Phillies,28.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,.250,8.0,.250,.250,.500,0.0,0.0,.---,.---,0.0,25.0,8.0,2.0,1.0,5.0,0.0,0.0,.333,1.00,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670541,Yordan Alvarez,117,Houston Astros,28.0,48.0,34.0,59.0,17.0,8.0,0.0,6.0,33.0,28.0,5.0,45.0,0.0,.273,165.0,.367,.430,.797,1.0,1.0,.500,.500,1.0,803.0,199.0,71.0,27.0,52.0,0.0,6.0,.295,0.58,0.0,27.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,117,Houston Astros,26.0,102.0,73.0,135.0,53.0,15.0,1.0,20.0,76.0,50.0,0.0,96.0,8.0,.254,378.0,.352,.458,.810,1.0,0.0,.000,1.000,10.0,1943.0,438.0,173.0,53.0,158.0,0.0,2.0,.268,0.54,0.0,18.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670764,Taylor Walls,139,Tampa Bay Rays,28.0,101.0,70.0,89.0,36.0,14.0,1.0,4.0,70.0,26.0,0.0,62.0,0.0,.220,282.0,.280,.319,.599,6.0,14.0,.700,.300,1.0,1278.0,317.0,90.0,38.0,125.0,3.0,6.0,.271,0.79,0.0,70.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670770,TJ Friedl,113,Cincinnati Reds,29.0,152.0,141.0,181.0,82.0,22.0,2.0,14.0,115.0,81.0,0.0,151.0,16.0,.261,579.0,.364,.378,.742,3.0,12.0,.800,.200,7.0,2645.0,685.0,219.0,53.0,180.0,4.0,5.0,.301,0.78,0.0,41.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670950,Trevor Richards,118,Kansas City Royals,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671056,Iván Herrera,138,St. Louis Cardinals,25.0,107.0,115.0,83.0,54.0,13.0,0.0,19.0,84.0,43.0,1.0,110.0,15.0,.284,388.0,.373,.464,.837,2.0,8.0,.800,.200,20.0,1809.0,452.0,180.0,66.0,160.0,0.0,4.0,.315,1.39,2.0,20.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671083,Buddy Kennedy,119,Los Angeles Dodgers,26.0,13.0,7.0,12.0,2.0,1.0,0.0,0.0,8.0,2.0,0.0,2.0,1.0,.069,29.0,.156,.103,.259,0.0,0.0,.---,.---,0.0,127.0,32.0,3.0,1.0,16.0,0.0,0.0,.095,0.58,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671131,Jackson Rutledge,120,Washington Nationals,26.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671162,Connor Thomas,158,Milwaukee Brewers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2.0,0.0,6.0,5.0,12.0,2.0,0.0,3.0,5.0,2.0,0.0,12.0,1.0,.462,26.0,.484,.885,1.369,0.0,0.0,.---,.---,1.0,119.0,20.25,5.1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.63,31.0,16.0,2.0,0.0,0.0,73.0,.610,1.0,0.0,0.0,0.0,23.0,1.20,.---,22.31,0.0,2.50,8.44,3.38,20.25,20.25,5.06,1.0,1.0,0.0,0.0,2.0
671213,Triston Casas,111,Boston Red Sox,25.0,29.0,28.0,26.0,5.0,3.0,0.0,3.0,27.0,11.0,2.0,18.0,2.0,.182,99.0,.277,.303,.580,0.0,0.0,.---,.---,3.0,437.0,112.0,30.0,11.0,41.0,0.0,0.0,.217,1.08,0.0,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671218,Heliot Ramos,137,San Francisco Giants,25.0,157.0,147.0,162.0,85.0,24.0,1.0,21.0,158.0,52.0,2.0,159.0,17.0,.256,620.0,.328,.400,.728,4.0,6.0,.600,.400,16.0,2653.0,695.0,248.0,69.0,247.0,0.0,6.0,.309,0.91,0.0,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671221,Drew Waters,118,Kansas City Royals,26.0,71.0,51.0,45.0,21.0,6.0,3.0,1.0,60.0,11.0,0.0,50.0,2.0,.243,206.0,.288,.316,.604,3.0,5.0,.625,.375,2.0,795.0,219.0,65.0,14.0,93.0,0.0,0.0,.338,1.13,0.0,206.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671277,Luis García Jr.,120,Washington Nationals,25.0,139.0,158.0,132.0,67.0,28.0,1.0,16.0,84.0,27.0,1.0,123.0,2.0,.252,488.0,.289,.412,.701,5.0,14.0,.737,.263,7.0,1838.0,526.0,201.0,66.0,197.0,0.0,9.0,.270,1.20,0.0,30.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671284,Tim Elko,145,Chicago White Sox,26.0,23.0,19.0,9.0,6.0,1.0,0.0,4.0,30.0,5.0,0.0,9.0,0.0,.134,67.0,.194,.328,.522,0.0,1.0,1.000,.000,1.0,284.0,72.0,22.0,8.0,39.0,0.0,0.0,.152,2.11,0.0,16.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671286,Johnathan Rodríguez,114,Cleveland Guardians,25.0,31.0,25.0,10.0,6.0,4.0,1.0,2.0,22.0,6.0,0.0,14.0,0.0,.197,71.0,.260,.366,.626,0.0,1.0,1.000,.000,2.0,313.0,77.0,26.0,10.0,31.0,0.0,0.0,.255,2.50,0.0,35.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671289,Tyler Freeman,115,Colorado Rockies,26.0,110.0,133.0,93.0,50.0,20.0,2.0,2.0,51.0,34.0,0.0,106.0,11.0,.281,377.0,.354,.361,.715,9.0,18.0,.667,.333,10.0,1646.0,428.0,136.0,31.0,120.0,2.0,4.0,.317,1.43,0.0,188.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671305,Michel Otañez,133,Athletics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,6.0,0.0,4.0,5.0,8.0,1.0,1.0,2.0,6.0,5.0,0.0,7.0,1.0,.318,22.0,.464,.727,1.191,0.0,1.0,1.000,.000,1.0,121.0,13.50,5.1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.25,28.0,16.0,6.0,0.0,0.0,65.0,.540,1.0,0.0,0.0,0.0,16.0,0.80,.---,22.69,1.0,1.20,10.13,8.44,11.81,13.50,3.38,2.0,0.0,0.0,0.0,0.0
671655,George Valera,114,Cleveland Guardians,24.0,16.0,12.0,7.0,7.0,2.0,0.0,2.0,13.0,7.0,0.0,9.0,0.0,.220,41.0,.333,.415,.748,0.0,0.0,.---,.---,1.0,204.0,48.0,17.0,5.0,19.0,0.0,0.0,.269,1.71,0.0,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671732,Lawrence Butler,133,Athletics,24.0,152.0,137.0,122.0,83.0,30.0,2.0,21.0,179.0,59.0,0.0,133.0,0.0,.234,569.0,.306,.404,.710,7.0,22.0,.759,.241,7.0,2517.0,630.0,230.0,63.0,235.0,2.0,0.0,.304,1.12,0.0,27.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671739,Michael Harris II,144,Atlanta Braves,24.0,160.0,193.0,149.0,55.0,26.0,6.0,20.0,128.0,16.0,1.0,152.0,3.0,.249,611.0,.268,.409,.677,6.0,20.0,.769,.231,7.0,2177.0,641.0,250.0,86.0,307.0,4.0,7.0,.281,1.30,0.0,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671976,Tristan Peters,139,Tampa Bay Rays,25.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,.000,12.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,46.0,12.0,0.0,0.0,8.0,0.0,0.0,.000,0.25,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672012,Tyler Black,158,Milwaukee Brewers,24.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,.250,8.0,.538,.375,.913,1.0,0.0,.000,1.000,0.0,54.0,13.0,3.0,1.0,4.0,0.0,0.0,.286,0.67,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672016,Denzel Clarke,133,Athletics,25.0,47.0,32.0,23.0,18.0,8.0,2.0,3.0,61.0,6.0,0.0,34.0,3.0,.230,148.0,.274,.372,.646,0.0,6.0,1.000,.000,1.0,631.0,159.0,55.0,8.0,63.0,2.0,0.0,.369,1.39,0.0,49.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672275,Patrick Bailey,137,San Francisco Giants,26.0,135.0,82.0,113.0,47.0,18.0,3.0,6.0,133.0,30.0,0.0,91.0,3.0,.222,409.0,.277,.325,.602,0.0,1.0,1.000,.000,7.0,1724.0,452.0,133.0,55.0,201.0,4.0,6.0,.308,0.73,0.0,68.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672279,Michael Siani,138,St. Louis Cardinals,25.0,19.0,4.0,2.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,.235,17.0,.316,.235,.551,0.0,0.0,.---,.---,0.0,69.0,19.0,4.0,0.0,5.0,0.0,0.0,.400,2.00,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672284,Jarred Kelenic,144,Atlanta Braves,25.0,24.0,14.0,13.0,7.0,2.0,0.0,2.0,23.0,5.0,0.0,10.0,0.0,.167,60.0,.231,.300,.531,1.0,0.0,.000,1.000,1.0,258.0,65.0,18.0,2.0,27.0,0.0,0.0,.229,1.08,0.0,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672335,Cionel Pérez,110,Baltimore Orioles,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,.000,.000,.000,0.0,0.0,.---,.---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.---,-.--,0.0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672356,Gabriel Arias,114,Cleveland Guardians,25.0,129.0,101.0,79.0,44.0,25.0,2.0,11.0,162.0,27.0,1.0,95.0,7.0,.220,432.0,.274,.363,.637,4.0,8.0,.667,.333,8.0,1792.0,471.0,157.0,54.0,168.0,1.0,4.0,.319,1.28,0.0,39.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
